Unnamed: 0,Region,State,Area,City,Consumer_profile,Product_category,Product_type,AC_1001_Issue,AC_1002_Issue,AC_1003_Issue,TV_2001_Issue,TV_2002_Issue,TV_2003_Issue,Claim_Value,Service_Centre,Product_Age,Purchased_from,Call_details,Purpose,Fraud
40891,East,Kerala,Rural,Kochi,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,9,Manufacturer,2.4,Other,0
9574,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,1,0,0,0,6000.0,15,280,Dealer,21.0,Complaint,0
8866,East,West Bengal,Rural,Kolkata,Personal,Entertainment,TV,0,0,0,1,1,1,6767.0,12,338,Internet,7.0,Other,0
5786,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,2,0,0,0,0,0,5000.0,15,315,Dealer,3.0,Claim,0
8350,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
4716,South West,Delhi,Rural,New Delhi,Business,Household,AC,0,0,0,0,0,0,12000.0,13,15,Internet,1.0,Claim,0
2114,West,Maharshtra,Rural,Mumbai,Business,Household,AC,0,1,1,0,0,0,1003.0,15,576,Dealer,30.0,Claim,0
3875,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
7088,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
4876,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
6049,North West,Rajasthan,Urban,Jaipur,Personal,Household,AC,2,0,0,0,0,0,5000.0,11,118,Internet,23.0,Complaint,0
4105,West,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,12,7,Manufacturer,6.5,Claim,1
580,East,Bihar,Rural,Patna,Personal,Entertainment,TV,0,0,0,0,1,0,,13,176,Internet,30.0,Complaint,0
4703,North West,Delhi,Urban,New Delhi,Personal,Household,AC,1,0,0,0,0,0,12000.0,14,16,Internet,6.5,Complaint,0
8870,South,Tamilnadu,Urban,Chennai,Business,Household,AC,2,2,0,0,0,0,10000.0,15,35,Internet,11.0,Claim,0
3874,North East,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,1,1,1,50000.0,15,60,Manufacturer,2.4,Claim,1
5178,South,Karnataka,Rural,Bangalore,Business,Household,AC,0,1,0,0,0,0,4431.0,11,27,Internet,30.0,Complaint,0
5769,North East,West Bengal,Urban,Kolkata,Business,Entertainment,TV,0,0,0,2,1,1,9000.0,10,160,Manufacturer,19.0,Claim,0
49431,South West,Goa,Urban,Panaji,Business,Entertainment,TV,0,0,0,1,1,0,6586.0,13,35,Dealer,30.0,Claim,0
16241,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,1,1,0,4000.0,12,282,Internet,15.0,Complaint,0
8862,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,0,1,0,0,0,0,2000.0,12,350,Internet,18.0,Complaint,0
6428,North,UP,Rural,Meerut,Personal,Household,AC,0,1,0,0,0,0,5821.0,13,951,Manufacturer,30.0,Complaint,0
4787,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
6715,West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,10000.0,12,16,Dealer,2.6,Other,0
977,North,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,1,0,0,0,12000.0,15,14,Internet,2.5,Claim,0
6223,North East,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,0,0,0,0,15000.0,15,16,Manufacturer,1.5,claim,0
461,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,1,0,0,0,0,0,2000.0,10,148,Manufacturer,24.0,Claim,1
5076,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,1
5836,South,Kerala,Urban,Kochi,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,6,Manufacturer,1.5,Claim,0
9536,North,Andhra Pradesh,Rural,Hyderabad,Personal,Household,AC,2,1,2,0,0,0,10000.0,15,12,Dealer,6.5,Claim,0
9535,West,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,0,4216.0,10,672,Dealer,25.0,Other,0
9285,South,Karnataka,Urban,Bangalore,Business,Household,AC,1,0,0,0,0,0,2000.0,15,329,Dealer,14.0,Complaint,0
6600,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,10,60,Manufacturer,0.5,Complaint,1
3372,North East,Jharkhand,Rural,Ranchi,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,6,Dealer,1.3,Complaint,0
2809,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
9447,North East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,1,1,4000.0,10,275,Dealer,11.0,Claim,0
6312,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,0,5918.0,11,705,Dealer,9.0,Claim,0
71371,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
8063,North West,Kerala,Rural,Kochi,Personal,Household,AC,1,1,1,0,0,0,20000.0,14,6,Manufacturer,1.0,Claim,0
6477,North,Delhi,Rural,Delhi,Personal,Entertainment,TV,0,0,0,1,1,0,4674.0,13,333,Manufacturer,30.0,Claim,0
2861,South West,Delhi,Rural,New Delhi,Business,Household,AC,0,0,0,0,0,0,12000.0,13,15,Internet,1.0,Claim,0
5165,West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,10000.0,12,16,Dealer,2.6,Other,0
1779,South,Bihar,Urban,Purnea,Business,Household,AC,0,0,0,0,0,0,50000.0,10,16,Manufacturer,0.5,Complaint,0
8615,North East,Bihar,Urban,Patna,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,4,Manufacturer,1.3,Claim,0
1497,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,0,0,2,15000.0,12,15,Manufacturer,1.3,Complaint,0
2813,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,,10,574,Manufacturer,30.0,Claim,0
9429,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,0,1,0,0,0,0,2000.0,12,61,Dealer,24.0,Claim,0
9734,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,10000.0,13,21,Dealer,6.5,Other,0
9151,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,68,Dealer,10.0,Complaint,0
60961,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,1,1,1,25000.0,13,60,Dealer,1.3,Complaint,0
6778,North East,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,0,0,0,0,15000.0,15,16,Manufacturer,1.5,Complaint,1
5890,North,Haryana,Urban,Chandigarh,Personal,Household,AC,0,1,2,0,0,0,18000.0,14,10,Dealer,1.4,Claim,0
2155,West,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,12,7,Manufacturer,6.5,Claim,0
1345,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,1,0,0,0,0,4000.0,12,233,Dealer,6.0,Complaint,0
5061,West,Gujarat,Urban,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,7370.0,13,698,Manufacturer,30.0,Other,0
6527,South,Tamilnadu,Urban,Chennai,Business,Household,AC,0,0,0,0,0,0,50000.0,10,3,Manufacturer,1.6,Claim,0
32071,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,0
77111,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,13,14,Manufacturer,1.4,Claim,1
48201,South West,Goa,Rural,Panaji,Personal,Household,AC,1,0,0,0,0,0,6449.0,11,826,Manufacturer,30.0,Claim,0
5823,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
3365,East,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,2,50000.0,13,18,Manufacturer,0.5,Complaint,1
2309,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
4735,South,Karnataka,Rural,Bangalore,Business,Entertainment,TV,0,0,0,0,2,0,3549.0,13,199,Internet,30.0,Other,0
5102,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
8572,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,10,340,Manufacturer,10.0,Claim,0
4413,North West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,2,0,20000.0,14,21,Dealer,1.4,Claim,0
1968,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
3776,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,2,1,1,5770.0,14,108,Internet,30.0,Claim,0
3967,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,2,0,0,0,0,0,5000.0,15,315,Dealer,3.0,Claim,0
6788,North West,MP,Rural,Bhopal,Personal,Household,AC,1,1,0,0,0,0,3539.0,12,126,Internet,30.0,Other,0
3062,West,Gujarat,Urban,Vadodara,Business,Household,AC,0,0,0,0,0,0,20000.0,12,4,Manufacturer,2.6,Claim,0
2006,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,0
6503,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
4774,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
64151,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,0,0,2,10000.0,12,14,Dealer,6.5,Other,0
8263,North East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,10,299,Dealer,9.0,Complaint,0
4466,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,1,2,0,0,0,0,7000.0,12,247,Internet,18.0,Complaint,0
5807,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,21,Manufacturer,1.6,Other,0
2276,South,Karnataka,Urban,Bangalore,Personal,Household,AC,2,2,0,0,0,0,10000.0,15,349,Internet,21.0,Complaint,0
63651,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,2,2,1,6022.0,11,112,Manufacturer,14.0,Claim,0
8566,North,Delhi,Rural,Delhi,Business,Household,AC,0,1,0,0,0,0,5316.0,12,872,Manufacturer,30.0,Claim,0
3802,North West,Kerala,Urban,Kochi,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,14,60,Dealer,1.4,Complaint,0
2265,South,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,15000.0,10,19,Manufacturer,2.4,Other,0
8287,North East,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,0,0,2,25000.0,15,10,Dealer,1.5,Claim,0
5485,West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,1,1,2961.0,12,547,Internet,30.0,Other,0
2671,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
93361,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,12,32,Manufacturer,14.0,Claim,0
455,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
7785,South West,Goa,Urban,Panaji,Business,Entertainment,TV,0,0,0,0,1,1,,15,363,Dealer,30.0,Other,0
4461,North West,Kerala,Urban,Kochi,Personal,Household,AC,0,0,0,0,0,0,20000.0,14,18,Manufacturer,2.5,Other,0
14181,South West,Goa,Urban,Panaji,Business,Entertainment,TV,0,0,0,0,1,1,,15,363,Dealer,30.0,Other,0
2503,East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,1,1,0,0,0,13000.0,13,7,Manufacturer,1.6,Claim,0
1873,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,1
6658,East,Gujarat,Rural,Vadodara,Personal,Entertainment,TV,0,0,0,2,2,2,15000.0,13,10,Manufacturer,2.4,Complaint,0
1647,South,Karnataka,Urban,Bangalore,Business,Household,AC,0,0,1,0,0,0,50000.0,10,18,Manufacturer,2.4,Claim,0
4563,South East,Kerala,Urban,Kochi,Business,Household,AC,2,2,0,0,0,0,15000.0,12,9,Dealer,0.5,Complaint,0
5533,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
1967,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,1,0,0,0,0,4000.0,12,233,Dealer,6.0,Complaint,0
9578,South,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,0,4000.0,15,61,Dealer,20.0,Complaint,0
5603,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,1,0,0,0,50000.0,12,6,Dealer,2.4,Claim,0
35510,South West,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,20000.0,13,3,Manufacturer,6.5,Claim,0
7573,North East,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,15000.0,15,7,Manufacturer,0.5,Claim,0
8700,North,HP,Rural,Shimla,Personal,Entertainment,TV,0,0,0,2,1,1,3316.0,13,804,Internet,30.0,Claim,0
8490,South East,Andhra Pradesh,Urban,Vizag,Business,Entertainment,TV,0,0,0,0,1,1,5618.0,14,289,Dealer,30.0,Claim,1
4978,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
1406,North,Delhi,Urban,Delhi,Business,Household,AC,1,2,0,0,0,0,7235.0,13,125,Dealer,30.0,Complaint,0
3902,North East,Assam,Rural,Guwhati,Personal,Household,AC,0,1,2,0,0,0,4474.0,12,202,Manufacturer,30.0,Claim,0
72071,South,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,0,12000.0,16,20,Manufacturer,2.0,Complaint,0
8268,West,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,0,4216.0,10,672,Dealer,25.0,Other,0
9867,North,Delhi,Rural,Delhi,Personal,Entertainment,TV,0,0,0,1,1,0,4674.0,13,333,Manufacturer,30.0,Claim,0
2588,South East,Odisha,Urban,Bhubaneswar,Business,Entertainment,TV,0,0,0,1,0,0,2000.0,12,274,Manufacturer,11.0,Claim,0
2761,South,Karnataka,Urban,Bangalore,Personal,Household,AC,2,2,0,0,0,0,10000.0,15,349,Internet,21.0,Complaint,0
2337,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,1,0,0,0,6000.0,15,280,Dealer,21.0,Complaint,0
4662,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
5704,South,Tamilnadu,Urban,Chennai,Business,Household,AC,0,0,0,0,0,0,0.0,15,281,Internet,19.0,Complaint,0
5937,East,Kerala,Urban,Kochi,Personal,Household,AC,0,0,0,0,0,0,15000.0,13,14,Manufacturer,1.6,Claim,1
8852,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,1,1,0,0,0,0,4000.0,10,131,Dealer,1.0,Claim,0
7041,West,Maharshtra,Urban,Mumbai,Business,Entertainment,TV,0,0,0,2,0,0,5000.0,14,197,Internet,13.0,Complaint,0
1991,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
1101,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
72810,West,Maharshtra,Urban,Mumbai,Business,Household,AC,2,0,0,0,0,0,5000.0,14,49,Internet,22.0,Complaint,1
9687,North East,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,2,25000.0,15,10,Dealer,1.5,Complaint,0
8143,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,0,1,4000.0,15,26,Manufacturer,23.0,Complaint,0
6628,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,15,213,Manufacturer,2.0,Complaint,0
374,East,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,13,5,Dealer,2.4,Claim,0
8864,South East,Telengana,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,0,4805.0,12,948,Dealer,3.0,Claim,0
1929,South West,Kerala,Rural,Kochi,Business,Household,AC,0,2,0,0,0,0,20000.0,13,3,Manufacturer,6.5,Claim,0
35831,South,Delhi,Rural,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,5,Manufacturer,1.3,Complaint,0
7472,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,2,0,0,0,0,0,5000.0,15,315,Dealer,3.0,Claim,0
7722,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
9487,North West,MP,Rural,Bhopal,Personal,Entertainment,TV,0,0,0,0,2,1,1029.0,13,154,Dealer,30.0,Claim,0
58401,East,West Bengal,Rural,Kolkata,Personal,Entertainment,TV,0,0,0,1,1,1,6767.0,12,338,Internet,7.0,Other,0
3321,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
6398,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
3219,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
9067,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,2,2,2,0,0,0,15000.0,12,22,Dealer,23.0,Claim,0
7923,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,1,1,0,4000.0,10,81,Internet,21.0,Claim,0
648,West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,0,4000.0,14,331,Manufacturer,24.0,Complaint,0
5905,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,288,Dealer,18.0,Claim,0
268,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,2,2,2,0,0,0,15000.0,12,197,Internet,4.0,Claim,0
5047,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,1,1,0,0,0,0,4000.0,10,335,Dealer,14.0,Claim,0
9819,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
9592,North West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,2,0,20000.0,14,21,Manufacturer,1.4,Claim,0
824,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,2,2,2,0,0,0,15000.0,12,22,Dealer,23.0,Claim,0
3618,West,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,0,4216.0,10,672,Dealer,25.0,Other,0
2712,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,2,0,0,0,0,7000.0,15,333,Internet,24.0,Complaint,0
18810,South,Karnataka,Rural,Bangalore,Business,Household,AC,0,1,0,0,0,0,4431.0,11,27,Internet,30.0,Complaint,0
8309,South,Kerala,Urban,Kochi,Business,Household,AC,0,2,1,0,0,0,2742.0,10,214,Manufacturer,30.0,Complaint,0
7104,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,288,Dealer,18.0,Claim,0
1564,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Other,0
2019,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,1,2,1,3149.0,14,820,Dealer,28.0,Claim,0
9581,West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,0,1,0,0,0,0,12000.0,12,60,Internet,2.6,Complaint,0
4037,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
7024,South East,Andhra Pradesh,Rural,Vizag,Personal,Entertainment,TV,0,0,0,1,1,0,,13,522,Internet,30.0,Claim,0
8133,South East,Andhra Pradesh,Urban,Vizag,Business,Entertainment,TV,0,0,0,0,1,1,5618.0,14,289,Dealer,30.0,Claim,1
7011,North East,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,15000.0,15,12,Manufacturer,1.6,Complaint,1
9906,West,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,12,18,Dealer,1.4,Claim,0
2157,North East,Maharshtra,Urban,Pune,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,18,Dealer,1.6,Complaint,0
2181,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,0
5535,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
4275,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,1,0,3905.0,13,683,Dealer,19.0,Claim,0
6235,East,West Bengal,Urban,Kolkata,Personal,Household,AC,0,1,0,0,0,0,4388.0,13,309,Manufacturer,30.0,Complaint,0
7574,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,21,Manufacturer,24.0,Claim,0
8694,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,0,5918.0,11,705,Dealer,9.0,Claim,0
3056,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,1,1,6000.0,15,343,Internet,7.0,Complaint,0
5732,North East,Tripura,Rural,Agartala,Personal,Household,AC,0,1,2,0,0,0,4024.0,12,721,Dealer,30.0,Complaint,0
3507,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,15,39,Dealer,11.0,Claim,0
5604,South West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,1,0,0,0,0,0,10000.0,13,6,Dealer,1.4,Complaint,0
5625,North East,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,0,0,0,0,15000.0,15,16,Manufacturer,1.5,claim,0
9348,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,12,365,Internet,5.0,Complaint,0
2013,North East,Tripura,Rural,Agartala,Personal,Household,AC,0,1,2,0,0,0,4024.0,12,721,Dealer,30.0,Complaint,0
3268,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,2,2,0,0,0,0,10000.0,10,206,Dealer,17.0,Claim,0
89891,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,1,1,5033.0,11,284,Dealer,30.0,Claim,0
492,South East,Andhra Pradesh,Rural,Vizag,Personal,Entertainment,TV,0,0,0,1,1,0,,13,522,Internet,30.0,Claim,0
6729,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
73131,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,0,0,2,10000.0,12,14,Dealer,6.5,Other,0
3082,North East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,1,1,4000.0,10,275,Dealer,11.0,Claim,0
8472,East,West Bengal,Rural,Kolkata,Personal,Household,AC,0,2,1,0,0,0,1388.0,12,530,Manufacturer,30.0,Claim,0
6000,South,Karnataka,Rural,Bangalore,Business,Household,AC,0,1,0,0,0,0,4431.0,11,27,Internet,30.0,Complaint,0
8658,North West,Kerala,Rural,Kochi,Personal,Household,AC,1,1,1,0,0,0,20000.0,14,6,Manufacturer,1.0,Claim,0
27831,North,Delhi,Rural,Delhi,Business,Entertainment,TV,0,0,0,1,1,1,4088.0,13,495,Dealer,30.0,Claim,0
4217,North East,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,15000.0,15,12,Manufacturer,1.6,Complaint,1
9400,East,West Bengal,Urban,Kolkata,Business,Entertainment,TV,0,0,0,1,2,1,5283.0,11,883,Dealer,12.0,Claim,0
9755,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,2,1,501.0,10,409,Internet,30.0,Claim,0
70371,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,0,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
8874,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,1,0,3905.0,13,683,Dealer,19.0,Claim,0
5161,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
4184,West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,0,1,0,0,0,0,12000.0,12,60,Internet,2.6,Complaint,0
5749,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,2,0,7028.0,14,679,Manufacturer,30.0,Claim,1
4652,East,Kerala,Rural,Kochi,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,9,Manufacturer,2.4,Other,0
4636,South West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,1,0,0,0,0,0,10000.0,13,6,Dealer,1.4,Complaint,0
39671,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,2,0,0,0,0,0,5000.0,15,315,Dealer,3.0,Claim,0
3481,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
9601,North West,MP,Rural,Bhopal,Business,Entertainment,TV,0,0,0,0,1,0,3580.0,11,219,Dealer,30.0,Other,0
7493,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,0,0,0,0,0,2000.0,15,356,Internet,13.0,Claim,0
164,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,0,5764.0,14,377,Dealer,20.0,Other,0
7835,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,2,1,1,9000.0,10,276,Dealer,8.0,Claim,0
95611,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,15,330,Dealer,8.0,Claim,0
